symbol,year,growth_rate
ULTA,2015,0.010348400434624844
BAX,2014,0.005925177851001262
MSI,2019,0.008567768023842055
JCI,2017,0.007956918872511192
CTSH,2020,0.01383595541496385
ARE,2019,0.007154979326833589
FMC,2017,0.008839649692553382
CMCSA,2014,0.007580071882870668
APD,2016,0.007539195200681751
RCL,2018,0.011954550111184478
PBCT,2018,0.008222842107345607
LLY,2015,0.010020301203363412
SNA,2015,0.007807794779660861
PCAR,2013,0.008290084283222816
CZR,2022,0.027101340605238017
SCHW,2022,0.015914744838053337
HSIC,2020,0.016344198300268273
MKTX,2021,0.01294577811885887
FDX,2018,0.010762299816834535
RE,2016,0.007514036157475196
MGM,2020,0.02437589219667015
CMS,2017,0.005361551178055501
HAL,2021,0.018533488820496328
DUK,2021,0.008468655086287424
ICE,2013,0.009595536013583282
EW,2022,0.01459632235383647
ADI,2016,0.009698234955440687
STX,2014,0.011571749217261803
DFS,2013,0.008849339336445428
ANSS,2018,0.01122135572297696
HBAN,2020,0.01921790996048562
JPM,2016,0.008631521293382403
TROW,2013,0.007815899198193808
PRU,2013,0.010078935902134703
TROW,2016,0.008766054298298999
EQIX,2017,0.00785840180559906
AMAT,2022,0.02275206613015308
HSIC,2014,0.0069432518822871445
ED,2022,0.010365194209606252
GILD,2016,0.010065990361692772
ALL,2015,0.0070327159921433745
TPR,2016,0.012015923610188621
FDX,2016,0.008222195769199211
CHTR,2022,0.013407239721186726
EXC,2015,0.010142769350355582
MKC,2019,0.008407046637076065
AMGN,2022,0.01204712245258286
BIIB,2021,0.016151531707282916
EIX,2013,0.007234122759111016
ORCL,2018,0.009975324064435156
FANG,2022,0.024827942820025733
GWW,2017,0.010771863697872617
LDOS,2022,0.016583856942617076
UNH,2018,0.013618068953669547
NEE,2019,0.00671601874649517
ECL,2021,0.008255838834641512
CAH,2016,0.009059841026778067
PG,2014,0.005684694037097094
MA,2018,0.012203670435731983
MRO,2022,0.025221790760739812
AMAT,2016,0.01050039890187511
CFG,2021,0.013323952788526331
LEN,2020,0.01929176304769569
CCI,2016,0.0076383225047430585
BRK.B,2016,0.005584617858704801
APD,2018,0.009628669464204705
LRCX,2015,0.011259300475628052
ADSK,2016,0.013393209603628267
CCI,2020,0.013842467799470817
IFF,2020,0.014839600890718887
NKE,2018,0.010549185629446952
SCHW,2014,0.010337595365203756
ABT,2015,0.007801586825577465
BK,2020,0.014194109262374112
DVN,2020,0.026054530323374462
AVB,2017,0.006351844238804855
PBCT,2014,0.007317646135463424
LOW,2020,0.013567253080713604
PM,2018,0.009380214324194664
PNR,2015,0.01059510071529
JPM,2018,0.010826125131188137
DAL,2013,0.015544842199268376
ALLE,2018,0.010421683138664308
JBHT,2016,0.010335353424107038
SYY,2015,0.007156486120768845
EMN,2018,0.010235842206688496
AME,2019,0.007476198553944706
UA,2016,0.013875136554680678
DRE,2019,0.006716947369955097
SYK,2014,0.006857322302878946
AZO,2016,0.008491391838087304
FOXA,2019,0.010488939060886689
EL,2013,0.008624158800197478
NWL,2018,0.02077306507159639
JCI,2022,0.01139581493559131
CFG,2017,0.0105005028589878
APH,2014,0.007353325838619945
MDT,2013,0.00676685096432679
AMZN,2019,0.007739438407837539
CME,2019,0.0087340255842576
MDT,2017,0.005905408858748534
AZO,2022,0.014169906832331679
ZTS,2016,0.00873738449427945
HCA,2020,0.018769591516321703
ADP,2013,0.006262520631361945
FE,2022,0.010633386294453656
AME,2014,0.007071794274183273
CMG,2016,0.014513373347307219
WY,2013,0.009363929314860754
HIG,2014,0.0076918035214231005
PG,2018,0.005602313772932902
NWL,2013,0.009274135590513606
FLT,2019,0.009621660466914188
JBHT,2022,0.013971627469760991
BSX,2020,0.012874902163563745
ABMD,2021,0.01570296866043429
IQV,2018,0.010307469456991786
CFG,2022,0.014915356411156691
PVH,2015,0.010637761074965698
EL,2022,0.013652952034788954
EQIX,2021,0.010787145644751821
PBCT,2015,0.00795023472629281
HSY,2015,0.00754192134798522
T,2014,0.005255708301848168
APH,2022,0.01157739638925706
LNC,2015,0.009567107628591155
DUK,2019,0.006066896448809265
FISV,2015,0.007776610599764643
ECL,2019,0.0072899360437062456
F,2022,0.022436144852463882
FE,2015,0.009304358295348591
PSA,2015,0.008290764904512273
EXR,2022,0.01199907057421181
FB,2020,0.01532428321536296
JNPR,2015,0.01003582816325296
NEM,2015,0.016709965164646456
NSC,2017,0.009051249441647669
JCI,2016,0.009791705485235147
GIS,2020,0.012093151996888861
AMT,2015,0.007954237697204136
NI,2014,0.008695839311334691
JNJ,2022,0.008848689541337702
AME,2021,0.007807338058226012
ETR,2017,0.0061765154599174995
PKG,2017,0.00817271734679954
ANSS,2021,0.012007088541538105
IP,2014,0.008429515861503685
COST,2020,0.010095485043251957
ABBV,2018,0.021978679647006432
AVGO,2019,0.010615760499526656
CLX,2021,0.010830273442650896
FMC,2018,0.009284700374376412
VLO,2017,0.009112046857935133
BLK,2013,0.0096429377947829
HOLX,2014,0.009386349100242657
KIM,2022,0.014834045117742665
PGR,2013,0.006778984582550799
ROP,2016,0.00783226359161221
MKC,2013,0.0064263742715043575
JNJ,2016,0.005596455802450573
HD,2020,0.01195570628964744
NLSN,2015,0.009329684945610522
ITW,2013,0.007086903350386299
DAL,2019,0.009874615308202857
FIS,2019,0.00793103454372956
AMP,2017,0.008594475260230793
FB,2017,0.00687828681311856
CNC,2022,0.014161560312733081
CAT,2019,0.009571983707624599
F,2020,0.015559716383099042
FB,2019,0.010552561361599443
K,2015,0.00746767058405617
KHC,2021,0.00970674119216581
ADI,2014,0.008149986069811122
HPQ,2015,0.022153060288134855
TDG,2017,0.009515407879934846
WHR,2018,0.01098568077536329
APTV,2018,0.014069349989784014
DVN,2018,0.012206546479280286
IDXX,2013,0.008668947540668973
UAL,2018,0.013275151422386559
INCY,2017,0.01499851920847333
MSCI,2021,0.011397518196091963
VMC,2015,0.01189431230536084
BF.B,2015,0.008132760213166999
PCAR,2017,0.00827820775344477
GE,2018,0.01248172720116939
DISCA,2014,0.011058168751451746
CERN,2021,0.008811435065046305
CF,2021,0.017023368763207394
CTXS,2017,0.008101239282239764
HCA,2022,0.018517022478755175
ACN,2022,0.013262940659525838
EXC,2021,0.009252352081589282
LRCX,2021,0.015219085971373711
NWSA,2018,0.008289753134348668
RF,2014,0.009564847196575365
CHRW,2016,0.00896097068536845
RSG,2017,0.005184950744489329
GRMN,2015,0.010143977723265094
CBRE,2019,0.009486517858938058
HAL,2013,0.010658529908443525
CARR,2019,
AMD,2017,0.01869019300656565
K,2014,0.006286966515765615
GRMN,2022,0.012912644037773723
FFIV,2020,0.014172227598488048
MRK,2022,0.010905281574434107
APH,2018,0.009712353521204422
INTC,2013,0.008644711656621182
PSA,2016,0.009647670268941503
PNC,2014,0.006886123959102049
EQIX,2019,0.009298330361576831
CMG,2013,0.00957851098201608
IP,2018,0.011280162434537177
KMX,2016,0.014128391772630424
DPZ,2022,0.017089275126944362
ANSS,2014,0.008191114516674463
APA,2014,0.009555401550556418
GM,2013,0.010423657786306322
EXR,2015,0.009426658190945616
DISH,2020,0.019479746918480065
AVY,2020,0.015067146715352453
UAA,2014,0.013058418833890582
ALL,2022,0.013167029026862724
MCHP,2022,0.019496931164583613
RCL,2016,0.012901457135195053
SBAC,2018,0.012004421466662384
ALLE,2013,0.012983952503667715
GM,2015,0.00821564464446201
APTV,2021,0.012695282862658986
ROST,2014,0.00816837308986117
MU,2018,0.019259469831568454
COST,2013,0.006735374043797036
NWSA,2017,0.00939482287462806
AMGN,2015,0.010735884772176105
ES,2019,0.00648367496873853
HII,2019,0.009591566986645489
ALB,2016,0.012277287084108236
DLTR,2021,0.012428071488822778
FTNT,2021,0.01490016062037189
DISCA,2020,0.019414547895628857
PKI,2013,0.00852368265837579
AEE,2021,0.008649742923071933
MMM,2017,0.005060076166698121
MSCI,2020,0.017970354558626923
KIM,2015,0.009077371992674119
WMB,2016,0.0243368659295829
HUM,2022,0.016805023491626662
BAX,2016,0.00870352603084805
PFG,2018,0.01053097011102576
AMD,2013,0.016493741610903383
DHR,2014,0.005704906708985599
WY,2018,0.009113562398633342
FMC,2019,0.009744984697200882
FDX,2022,0.010517896252419306
HD,2013,0.00786743054362836
VZ,2018,0.009277014411576152
MS,2022,0.013801874609299596
ETR,2018,0.007954584543412892
CLX,2013,0.006703775416384298
BIIB,2016,0.012105919602647779
MU,2014,0.013288636332643272
AFL,2022,0.01190225581829017
EMR,2014,0.006923369845625101
KMI,2017,0.008195480020166892
CVS,2022,0.012753212016057629
YUM,2016,0.008593358778258044
TRV,2014,0.005610390703108849
CHTR,2013,0.012072785744646819
AEP,2022,0.011407056166344838
ES,2013,0.006687431675748495
PPL,2017,0.005449740031882178
QRVO,2017,0.012247758415784448
COP,2021,0.015316058145956518
CF,2019,0.013059395251824353
LEN,2014,0.012231700978765784
IRM,2021,0.012702051653867535
AFL,2015,0.007479705837076473
BR,2021,0.007863588277491946
RCL,2013,0.010127334464494877
TPR,2018,0.013453896549159974
CMCSA,2019,0.007866599485339304
FITB,2022,0.014858625035321973
BRO,2021,0.009033166466189348
LMT,2013,0.007753566514211606
DISH,2022,0.021780635428201498
SNPS,2014,0.007829304321927055
BXP,2019,0.006882778892449429
MHK,2020,0.022060222841580927
MA,2016,0.007970534086758683
FBHS,2020,0.016337542543594284
ECL,2020,0.013182390431149153
MTD,2022,0.015699518940006284
ES,2017,0.005716767845033786
EL,2014,0.006748825537449007
AMP,2019,0.010086728181316285
VNO,2018,0.007147740784780014
XYL,2013,0.009456030801885302
HBAN,2016,0.011938081262914072
HBAN,2014,0.008737622645071202
AEP,2015,0.008383779557431725
ANTM,2014,0.01027457125721116
RE,2018,0.012735092035813923
DISH,2019,0.015077713397337798
SPG,2013,0.007328921212632407
PKI,2015,0.008263217709003413
IQV,2021,0.010037596349234845
AES,2021,0.01207066765054159
MS,2015,0.008941755029645797
UNH,2014,0.008653539980457774
KIM,2016,0.008319826564923808
AMT,2014,0.00676722389164852
USB,2015,0.007236844385517348
DISH,2016,0.01351691940384983
BF.B,2016,0.008068626749489563
KIM,2021,0.013168723395170726
LNT,2019,0.0067660048366568965
FCX,2013,0.010247013794973787
GLW,2014,0.009714243431901488
REGN,2014,0.014970845090419635
ALLE,2022,0.014453064736118564
DHR,2019,0.008178722052671037
SEE,2013,0.012567362245726778
HUM,2015,0.011774787351302851
CMA,2021,0.013958716337013285
LEN,2018,0.01366719837837544
DTE,2018,0.0057314951439205964
BBWI,2020,0.025409893078130814
EIX,2018,0.011238315303014043
AVB,2015,0.009013605773461678
KLAC,2021,0.015042646039832852
SHW,2016,0.009121797165126136
NUE,2014,0.008233427357062714
KHC,2018,0.006594599108857876
KIM,2014,0.006977126566102634
DTE,2016,0.007852505843765253
MPC,2015,0.014960976203646255
HD,2022,0.010940495413728385
ALK,2015,0.013178804961795361
GILD,2014,0.012127259206709888
SBAC,2017,0.009338606513440328
CRL,2021,0.012083353877242553
CVX,2015,0.009607157811697575
BR,2022,0.010963220834779599
CVS,2017,0.00846214872929579
DOV,2022,0.010164356772626075
EXC,2020,0.01441924580126211
APD,2014,0.007847974994384352
CAG,2020,0.013849028438871442
ADSK,2018,0.016311200992471537
CTSH,2016,0.01001259548920551
KO,2015,0.006352026945747633
CNP,2017,0.006565633546034088
L,2015,0.007268473360791581
DHI,2020,0.017334352513503896
MAA,2022,0.01216583697228347
JNPR,2019,0.008893495507761534
VLO,2018,0.009416035966103908
XOM,2014,0.006780825900266374
MTD,2017,0.007291612631561088
CL,2016,0.006021117151557147
TPR,2017,0.009606381591298984
NFLX,2017,0.009953429980455647
PFE,2018,0.010206598602452247
WM,2017,0.004853461790129303
MCHP,2020,0.01668211721584747
VTR,2014,0.007450042098837959
MAR,2020,0.019708883389333322
PKI,2014,0.007721510155633217
HII,2018,0.011715507416239028
MET,2022,0.01387626203867549
DFS,2019,0.008854642693980423
MET,2015,0.008799762907732848
IQV,2013,0.009546978492609305
MU,2021,0.014760743826033294
MTD,2021,0.010163757138597358
COO,2016,0.009564775042028824
APA,2018,0.01709634843818774
ADM,2022,0.013057582402506542
AZO,2018,0.012256374887694488
JNJ,2013,0.005891118705221896
GLW,2018,0.01039084400991565
HST,2013,0.009856721198150809
AMD,2014,0.015848244761266284
GE,2022,0.01610037978450305
AMT,2013,0.009095501544121068
LNC,2021,0.01563117358239366
LNC,2013,0.010792223579291731
VTR,2015,0.00885554669480505
MPWR,2020,0.019155650742478922
PKI,2018,0.010132822127892674
IP,2013,0.01007430125992427
AKAM,2022,0.0130414912426692
AMT,2021,0.009304883035864818
NTAP,2015,0.010363798476820639
DLR,2014,0.008989878331808216
DISCA,2022,0.034653890453326945
WEC,2013,0.006569273459758496
GOOGL,2019,0.008014811509979937
EBAY,2019,0.008920160902000148
EXC,2018,0.008406805490109479
NOC,2016,0.006849129912066074
STT,2013,0.008900376282705442
LYV,2020,0.023011212301270626
AMCR,2019,0.006079026462427472
EL,2019,0.009157919732844352
DG,2016,0.009517659663836343
LYB,2018,0.010346483023490562
ESS,2019,0.007270067251006466
CBOE,2019,0.010306852260371355
NTRS,2015,0.008506084265702978
MDT,2021,0.007958238638415313
HOLX,2016,0.010320356945854413
DOV,2019,0.00780985140341604
APD,2013,0.007641952614379527
ABT,2020,0.012756658347288893
IFF,2019,0.009416686615035905
WMT,2017,0.006870735880826611
AMZN,2015,0.010712740151887582
DE,2016,0.010023181517952274
NDAQ,2013,0.010460360605481476
NKE,2014,0.007375783575607019
DFS,2020,0.020087782042498902
ITW,2015,0.007241290362487769
DRE,2014,0.007834330101807938
SRE,2013,0.0075103736845167695
NLSN,2020,0.019911377220409733
PLD,2016,0.008968755145248032
CTXS,2019,0.006877513027656431
EMR,2020,0.013901632101829412
BMY,2018,0.010393577913746763
PYPL,2017,0.008480101136105297
HST,2018,0.009569908643182079
NTAP,2017,0.00993723570039382
NLSN,2019,0.011122821247764028
HLT,2020,0.017958881314261804
FOX,2020,0.016710910649719954
NKE,2021,0.009219165604901656
WHR,2013,0.012831153418289387
TEL,2013,0.008148853892907898
ICE,2018,0.009628926619665242
HPQ,2020,0.017693206396860048
BXP,2022,0.014676938437991668
FRT,2016,0.007640413983532355
AMD,2015,0.02283510207560718
NEM,2022,0.018100574528943546
GS,2019,0.009299774262222046
NTRS,2018,0.010493382131387003
INTU,2013,0.008223992240487034
STZ,2013,0.009518833414686135
FAST,2020,0.014610678126773989
INFO,2014,0.015270059392788532
EMN,2017,0.007117288578642829
ILMN,2017,0.009639499798271728
PKG,2014,0.008697264743506019
AMT,2022,0.011126278909443144
CHTR,2020,0.013907066082346223
TAP,2018,0.006696627028228337
GPN,2022,0.019537253610924274
UNH,2017,0.0067240358891494795
CTVA,2020,0.018672913401381008
RCL,2017,0.00911730582828825
HAS,2018,0.017675219904915225
AIZ,2021,0.009170632402438135
DISCK,2017,0.010644345731546835
CBRE,2022,0.013959785596400046
FAST,2021,0.009000330667958198
MET,2019,0.008902573566684543
PWR,2016,0.011817247676068156
PEAK,2022,0.010462263251971936
TXT,2015,0.010042170285071735
AMAT,2018,0.0127677241242964
TRV,2016,0.006213140582383998
MSI,2022,0.01221126732570012
ADI,2018,0.01244706570074539
BMY,2022,0.011594845053347153
ANSS,2013,0.009231436902345786
EOG,2017,0.009102576003615819
RHI,2018,0.011546116043550405
EL,2015,0.007984357160742195
HBAN,2017,0.009382685708024982
HIG,2018,0.008606265356265618
BRK.B,2014,0.0049610127913091075
ATVI,2018,0.013124026941745734
DHR,2017,0.005227628104090766
GOOG,2019,0.008237318551421855
TAP,2013,0.008268114426711529
JNJ,2020,0.009701151042498557
ABC,2019,0.011775800571561969
PG,2013,0.006241842556850749
ADP,2018,0.009048083349207137
DISCA,2013,0.008879871265854693
BKNG,2022,0.016952012006740885
SPG,2016,0.007694301341036785
FCX,2014,0.009089801814095348
ALL,2020,0.014364287419256735
BA,2021,0.013305449592464835
GD,2013,0.007653777863722934
UPS,2018,0.009069007776734332
L,2021,0.009378818611689849
TDG,2016,0.009159610256590928
O,2016,0.009342666461410116
WFC,2013,0.007009425126807089
MPWR,2022,0.025045343454468922
ORLY,2017,0.010709732344162894
FOX,2013,0.009406210232192371
DISCA,2015,0.012866701024402799
FE,2018,0.012322968608866983
IT,2016,0.007888868924662465
ORCL,2017,0.005948925580626404
UAL,2013,0.017282815058629615
MS,2014,0.009087734490849446
DAL,2016,0.01336936558937952
FRC,2019,0.008578811658826773
MKC,2020,0.012665155197889496
DE,2015,0.008226895523459805
SNA,2013,0.007994504543918802
LOW,2014,0.008578918755475775
EXPE,2014,0.011658917773549134
TECH,2022,0.0188504265767049
HAS,2017,0.00789429590025141
FOXA,2013,0.010697569168454966
CDAY,2021,0.014810004081265957
DGX,2017,0.006417379359285237
AMAT,2017,0.009984774339232104
REGN,2018,0.012971476572554319
COST,2021,0.008671332987717158
RJF,2017,0.008046649093538142
ARE,2021,0.008194006348051397
A,2022,0.013308213073971013
LMT,2022,0.014957487400496367
BIO,2022,0.016702755942898627
MKC,2018,0.009923489306061692
FISV,2013,0.007553659121631851
L,2019,0.0070405496575170765
FFIV,2018,0.013313678396909893
EOG,2019,0.013441054870033622
MET,2018,0.010816896766122795
GE,2016,0.007684293330087459
UDR,2016,0.010119990716730363
KEY,2014,0.008957100126059497
CTAS,2019,0.008075144163288174
BEN,2021,0.012906256698417091
MOS,2021,0.017775472314654046
ITW,2019,0.008594258330807398
CB,2021,0.00960412131930699
ISRG,2014,0.0128589849048001
VRSN,2016,0.009849290952027027
CLX,2016,0.007156327451528312
HOLX,2013,0.010210176342324467
ECL,2013,0.007136313269798127
SNPS,2013,0.00795139775842884
HUM,2013,0.01017041037621656
BMY,2016,0.009090026288896729
CSX,2017,0.010842225006803916
IRM,2015,0.009329227957228323
MET,2020,0.015807228596216905
GD,2020,0.012724303088539987
NWSA,2015,0.010672381612627893
LRCX,2020,0.018611119032406306
AMGN,2017,0.007723124908343084
RJF,2016,0.011255846137777064
AVB,2022,0.010567215229939253
FAST,2014,0.008578471602710282
IVZ,2017,0.007926767898556042
RF,2013,0.01060202325292665
ENPH,2020,0.037106305008784986
MAA,2019,0.006952927917158503
ALGN,2015,0.011534841512835046
XRAY,2017,0.008024878950999232
GIS,2014,0.006082238676913627
FANG,2020,0.02510503288510812
ATVI,2016,0.0118758895084052
LNC,2014,0.009645500836961637
AOS,2016,0.009745427318678382
CAG,2015,0.008921123770276798
KO,2019,0.005915471920077326
MU,2022,0.022781472399295333
AON,2013,0.00814918330776468
NWSA,2019,0.010272295734071955
ABC,2018,0.01236789109699193
MET,2014,0.008029579245890529
HSY,2021,0.007714622035250608
DISCK,2020,0.019284829942786658
RJF,2018,0.011140504769442774
SWK,2016,0.007290674086815063
WDC,2018,0.014944485431410541
MPC,2019,0.013226787744822466
BXP,2015,0.008670052865216922
XYL,2015,0.008762969931986895
BBY,2021,0.013652246709539413
APH,2013,0.007793738121776955
DAL,2015,0.012696550283183549
NRG,2013,0.009866353558725158
PRU,2014,0.008810239469689755
GPC,2014,0.006833669135374894
C,2020,0.015954314182088977
CEG,2019,
ADSK,2021,0.012479346061838025
INTU,2020,0.014346041486402209
ZTS,2017,0.007243966161507133
LEN,2017,0.009016980095539723
C,2015,0.008316330442977884
NRG,2017,0.015078226215820539
SYK,2017,0.0058418679246363125
FITB,2021,0.012642385747157583
GOOG,2018,0.009129090400838364
XOM,2021,0.012073570941359451
CTAS,2013,0.007248095313616475
MU,2020,0.01800692205079518
PH,2017,0.007101113197730619
HSY,2018,0.007956384051684617
ABBV,2013,0.01158527955058242
AZO,2015,0.007762197869453413
CSCO,2017,0.0063058638002701515
DRI,2013,0.00855783172057491
HSY,2014,0.006463857696006209
MMM,2018,0.008731739446262307
AVGO,2018,0.011345012007499664
UNP,2016,0.010739810944099652
APH,2017,0.005317835289551812
CNC,2017,0.011988686812475283
CHTR,2014,0.01043006647855377
EQIX,2014,0.009289011202562899
HOLX,2018,0.008998689641032826
CHD,2014,0.007695214907784343
ETR,2019,0.0067874621425754915
ADI,2013,0.007323982946454358
KEY,2013,0.009653084937071617
RJF,2014,0.008280959283989201
MCHP,2021,0.01376202310797175
CHD,2020,0.013326543080103956
IVZ,2022,0.018225234674820092
GPN,2017,0.00784805683346657
DLTR,2016,0.0100972486117689
COF,2014,0.006799328700572708
AAP,2018,0.014453699973139346
INTC,2019,0.009703825016557565
PM,2017,0.0063344872169314986
DAL,2022,0.019945731630476683
DLR,2022,0.009674588992938517
ALK,2020,0.022045621086522915
ADBE,2015,0.010129257388240212
APH,2016,0.007306495675627896
OKE,2018,0.011946742356511197
TSN,2014,0.010295888337762661
PYPL,2018,0.015389336733591245
SWKS,2015,0.014144790389269774
ITW,2020,0.012859726772296163
JNJ,2018,0.007499296475885444
XRAY,2013,0.007358372342894091
RL,2013,0.008241897848333254
ADI,2017,0.007784010697985469
HD,2019,0.0077560294839532345
IDXX,2016,0.009988625366986527
DHI,2018,0.011079097333029477
CMI,2019,0.009172256016038403
HES,2019,0.015201801577451773
MHK,2015,0.010002546184426883
SO,2015,0.007275628659066292
IP,2022,0.013406414248783152
ADM,2021,0.00882889982393916
AZO,2021,0.010266936339900728
EMN,2020,0.015573954302101945
JCI,2020,0.014371271440259539
RL,2015,0.009788894800576637
NEM,2016,0.017849791199897855
HES,2016,0.018352183239027462
CDNS,2020,0.015481183272203738
VLO,2014,0.013222251406448634
ED,2015,0.008249009615848927
LH,2022,0.01202428406560807
ALL,2013,0.006975533741528946
BBY,2016,0.014155404133568937
DHR,2016,0.0064544963649091035
CHTR,2019,0.008970447961512881
PPG,2016,0.008114402922720693
TRV,2015,0.0067210480488510615
CPB,2013,0.00838595587202026
PKI,2016,0.009374330561693785
ZBH,2016,0.008581252645313557
MHK,2016,0.009031663317337653
AAL,2020,0.029951398803703292
BWA,2020,0.016470013910637137
MCO,2015,0.00835589421991755
GD,2017,0.005944493370707634
CVX,2013,0.005675929728162071
LNT,2022,0.010028087032559165
MAS,2018,0.009329907776788132
O,2015,0.008516212669597895
DISCK,2013,0.009631053899310819
EW,2015,0.011637625762634964
FMC,2021,0.010442840632022795
MAS,2016,0.009906705700748749
MGM,2018,0.0141877076051321
MET,2021,0.010831725715252979
HOLX,2022,0.013711074381786783
LMT,2015,0.007478264105416671
USB,2017,0.006306728106144771
CCI,2021,0.009028853485906426
NDAQ,2019,0.00755925176538889
FBHS,2017,0.006695956886618596
ICE,2021,0.007476209295690688
FTNT,2022,0.025924009183283383
TXT,2016,0.010174496931116368
MPC,2016,0.01701022735909804
SNA,2018,0.009667552470307436
IR,2017,0.007356148879323068
FCX,2016,0.028317527618109576
DFS,2014,0.0072937092671046715
SYY,2018,0.008675774667155507
DISCA,2019,0.013047161079589259
GLW,2015,0.009773287632395536
IBM,2017,0.004971033082093225
DOV,2013,0.007673572330860177
XRAY,2019,0.009439249549595576
MSFT,2018,0.010520387695547678
RF,2018,0.01347262397769162
SO,2018,0.007132697990921452
SLB,2017,0.007559201961149408
EXPD,2021,0.010258620425058169
LUV,2015,0.012437836419935436
ALLE,2015,0.009103890219855382
MAA,2021,0.009228415174254488
DAL,2017,0.009854224988009266
D,2021,0.008500910900910817
WRB,2019,0.007547643508855806
CPRT,2021,0.010417811533536025
AMZN,2022,0.015078068668601
HLT,2022,0.016475567716739362
AXP,2022,0.014789206999943268
IP,2019,0.01043301077949109
A,2021,0.009116366792171593
EA,2021,0.011153199978388699
LRCX,2013,0.010452666981692855
EL,2020,0.01312358769722192
HUM,2016,0.011476948397255127
O,2014,0.007398717689287706
PHM,2013,0.016970736455504457
NTAP,2018,0.012994716025945357
TROW,2014,0.007041443668548497
MDT,2019,0.006903648417910812
GS,2018,0.012198387281168588
BLL,2020,0.014564236115568792
D,2016,0.0075489707911779004
HIG,2019,0.006840788294140218
AAL,2017,0.01186523734257388
EIX,2014,0.008289394130087719
AAL,2015,0.014411120235015675
EXR,2020,0.014027643722343292
HAS,2022,0.014313152590420826
MCHP,2016,0.010599239846201416
HCA,2014,0.012391028328521339
DXC,2018,0.010386527994079164
INCY,2014,0.02249886822525852
CMG,2022,0.01664472962260729
KMX,2018,0.010085411721946493
MAR,2014,0.008204078073113996
GD,2022,0.012680436629906056
CB,2017,0.005468017239437486
ROST,2016,0.00964769531964221
XEL,2015,0.008076328486971198
MMC,2018,0.008574660528165698
UHS,2016,0.01208639276227532
CL,2014,0.006218447265525112
IR,2020,0.018425718278173568
FMC,2015,0.010788207839590148
TMO,2015,0.008254946778160088
IRM,2013,0.009102843952520768
PEP,2013,0.005790543898120489
ED,2019,0.006141423107734148
CTSH,2017,0.0068198270616122575
UDR,2017,0.006313595688556088
KMI,2022,0.011932911400116467
VFC,2018,0.011641067097817268
GNRC,2020,0.018630574632316477
BLL,2018,0.008902955279577674
AVGO,2017,0.009069386277339376
SJM,2013,0.007128047015885612
FE,2021,0.009354348606156852
ALB,2013,0.009025530096303492
RE,2014,0.006881314577938512
PEG,2014,0.00859375000000047
CNP,2021,0.00985615604782195
BDX,2021,0.008240242921455062
AIG,2017,0.006483899951939682
XYL,2018,0.01167152643408052
SPG,2017,0.009055100371356942
MTB,2022,0.017235604903403322
ABMD,2019,0.017156698320067852
AAPL,2021,0.010549004816679345
BEN,2015,0.0076771732925416765
JNPR,2013,0.01294302353546723
PWR,2014,0.009121779529445762
HIG,2016,0.008380592169073449
UPS,2013,0.006325056457933159
AMZN,2016,0.008635167693800284
MSFT,2021,0.008525619201298245
GLW,2017,0.0075335184515787895
WDC,2014,0.011223527820422014
HIG,2020,0.016926887759421003
CDNS,2022,0.017394639893467196
LUV,2013,0.010718006529429084
AEP,2014,0.007892098963687331
HPE,2018,0.01448040719904511
TXN,2013,0.007842862250210745
CTXS,2020,0.01683513023789738
CI,2016,0.012182680063742863
HPQ,2019,0.010531008200516475
XRAY,2016,0.00949757795310139
RHI,2017,0.009234035434717448
AMT,2018,0.00964865750730664
AFL,2019,0.006816019961456808
SCHW,2020,0.0182478082842491
MOS,2019,0.014498241491526053
CMS,2018,0.006371288788767513
CERN,2018,0.00917949489378029
CTAS,2022,0.010427181937984696
NTAP,2022,0.01543207704816065
LMT,2019,0.007597305389051814
ALGN,2019,0.01582167894381361
PEG,2015,0.009284630125076227
AES,2016,0.012264074113556981
FFIV,2015,0.009975993758309258
EA,2017,0.009044366498633686
ADSK,2022,0.017572258396968563
REG,2016,0.008521850244679567
AOS,2015,0.01027522159095549
BA,2014,0.006777391604609233
GRMN,2013,0.010121905030426849
WMT,2014,0.006006163332944495
EBAY,2018,0.014822547173436845
CRL,2022,0.016205636466674143
ECL,2016,0.006978796188948259
INTU,2016,0.008301173725412227
CMI,2014,0.008079531887428576
HPQ,2022,0.014458075099317043
PFG,2015,0.00891329186635788
HD,2015,0.007966195227032324
ES,2021,0.009315615244461046
EIX,2017,0.006117050101242004
BWA,2014,0.009231756217052633
CCL,2019,0.00922394392455711
SPG,2015,0.00865257077354305
CDAY,2019,0.014782796843134126
DUK,2022,0.009791680318224026
WMB,2014,0.011009181303318478
ALGN,2020,0.02069912063493227
HON,2013,0.006654834175240094
LH,2014,0.008182464282723427
NTAP,2020,0.01718800621615934
DLTR,2022,0.01928871767985861
WRB,2021,0.00901579250898639
CMG,2018,0.01583329211399665
VTR,2018,0.007589105143726618
WYNN,2017,0.010960005915604157
PFG,2013,0.009077429929448256
EMR,2016,0.00881278445044753
EVRG,2020,0.014981975852282302
DTE,2020,0.012875269855548982
EQR,2015,0.009325247208723377
CSX,2019,0.008941507351870394
HRL,2013,0.007024116621432632
SNPS,2017,0.006797501096056254
MNST,2018,0.010429726081035972
MKC,2015,0.007397411785755672
NLSN,2014,0.007770391303985766
NTAP,2014,0.009885452157373811
ROP,2013,0.007269635794806982
C,2021,0.009871003622808563
